"id","breedtegraad","lengtegraad","weergavenaam","plaatsnaam","landcode","landnaam","status","status_uitleg","statusvolgorde","markerkleur","actief","oppervlakte_ha","oppervlakte","markergrootte","ontstaansdatum","ontstaansdatum_iso","duur_dagen","duur","detecties_24u","detecties_7d","uren_sinds_update","brandgevaar","status_bijgewerkt","bron_bijgewerkt_utc","opgehaald_utc","bron","bron_url"
"577291",44.216,-0.2958,"Captieux","Captieux","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",69,"69 hectare",1.27,"28 juli 2026","2026-07-28",7,"7 dagen",0,2,136,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.854Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581349",45.0712,22.6457,"Bosbrand in Roemenië",,"RO","Roemenië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",5,"5 hectare",0.7,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,116,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.854Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592443",44.9405,22.1665,"Bosbrand in Roemenië",,"RO","Roemenië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",21,"21 hectare",1.01,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,20,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.855Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577195",43.6009,25.1853,"Bosbrand in Bulgarije",,"BG","Bulgarije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",159,"159 hectare",1.45,"28 juli 2026","2026-07-28",7,"7 dagen",0,3,142,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.855Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577274",49.1621,38.0919,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",28,"28 hectare",1.07,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,138,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.856Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577205",47.6765,35.4719,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",32,"32 hectare",1.1,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,142,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.856Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581391",41.0594,-8.1339,"São Cristóvão de Nogueira","São Cristóvão de Nogueira","PT","Portugal","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",31,"31 hectare",1.1,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,112,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.856Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580731",38.0158,15.7169,"Motta San Giovanni","Motta San Giovanni","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",16,"16 hectare",0.95,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,118,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.856Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584042",38.0366,14.8609,"Tortorici","Tortorici","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",9,"9 hectare",0.83,"28 juli 2026","2026-07-28",7,"7 dagen",0,1,92,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.857Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577206",36.3564,29.4231,"Antalya","Antalya","TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",440,"440 hectare",1.67,"28 juli 2026","2026-07-28",7,"7 dagen",0,2,142,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.857Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584074",34.5505,36.1465,"Hayzouk","Hayzouk","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",8,"8 hectare",0.8,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,90,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.857Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580751",39.4922,15.9942,"Acquappesa","Acquappesa","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",5,"5 hectare",0.7,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,118,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.857Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592378",39.2401,38.074,"Sivas","Sivas","TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",4,"4 hectare",0.65,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,21,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.858Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592209",33.8038,35.6811,"Aïn Sofar","Aïn Sofar","LB","Libanon","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",2,"2 hectare",0.5,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,22,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.858Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592187",33.8025,35.677,"Aïn Sofar","Aïn Sofar","LB","Libanon","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",8,"8 hectare",0.8,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,22,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.858Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581382",39.6291,16.3708,"San Demetrio Corone","San Demetrio Corone","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",67,"67 hectare",1.26,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,113,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.858Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592407",37.9964,37.3291,"Bosbrand in Turkije",,"TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,20,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.858Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592394",35.1297,36.4853,"Bosbrand in Syrië",,"SY","Syrië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",11,"11 hectare",0.87,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,21,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.859Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592376",39.1207,38.579,"Malatya","Malatya","TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",16,"16 hectare",0.95,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,21,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.859Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584076",33.4135,35.4007,"Nmériyé","Nmériyé","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",17,"17 hectare",0.97,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,90,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.859Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577278",49.9792,37.6208,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",14,"14 hectare",0.92,"28 juli 2026","2026-07-28",7,"7 dagen",0,0,137,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.859Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592480",41.1433,-8.2894,"Cabeça Santa","Cabeça Santa","PT","Portugal","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",4,"4 hectare",0.65,"27 juli 2026","2026-07-27",7,"7 dagen",0,0,15,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.860Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584064",45.8767,8.0225,"Alto Sermenza","Alto Sermenza","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",9,"9 hectare",0.83,"27 juli 2026","2026-07-27",7,"7 dagen",0,1,92,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.860Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584041",38.0475,14.8601,"Tortorici","Tortorici","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",33,"33 hectare",1.11,"27 juli 2026","2026-07-27",7,"7 dagen",0,1,92,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.860Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592450",33.1367,35.4938,"Blida","Blida","LB","Libanon","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",53,"53 hectare",1.21,"27 juli 2026","2026-07-27",7,"7 dagen",0,0,19,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.860Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581384",40.5602,-8.5709,"Requeixo, Nossa Senhora de Fátima e Nariz","Requeixo, Nossa Senhora de Fátima e Nariz","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",30,"30 hectare",1.09,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,112,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.861Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581361",39.8843,-8.775,"Bajouca","Bajouca","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",0,"0 hectare",0.1,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,116,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.861Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581360",39.8843,-8.7775,"Bajouca","Bajouca","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",3,"3 hectare",0.59,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,116,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.861Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575258",39.9519,-4.9467,"Talavera de la Reina","Talavera de la Reina","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",114,"114 hectare",1.38,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,162,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.861Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584082",39.9523,-4.9249,"Talavera de la Reina","Talavera de la Reina","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,88,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.862Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581400",41.8391,-8.4667,"Rio Frio","Rio Frio","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,111,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.862Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581401",41.8474,-8.464,"Rio Frio","Rio Frio","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,111,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.862Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584081",39.9502,-4.9338,"Talavera de la Reina","Talavera de la Reina","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",12,"12 hectare",0.89,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,88,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.862Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581397",41.7261,-8.3949,"Sande, Vilarinho, Barros e Gomide","Sande, Vilarinho, Barros e Gomide","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",172,"172 hectare",1.47,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,111,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.863Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581383",41.4259,-8.146,"Quinchães","Quinchães","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",34,"34 hectare",1.12,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,113,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.863Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581395",41.8873,-6.5964,"Aveleda e Rio de Onor","Aveleda e Rio de Onor","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",44,"44 hectare",1.17,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,111,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.863Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575233",40.579,-7.0363,"Cerdeira","Cerdeira","PT","Portugal","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",5226,"5.226 hectare",2.21,"27 juli 2026","2026-07-27",8,"8 dagen",0,6,165,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.863Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575237",39.1678,-8.5237,"Fazendas de Almeirim","Fazendas de Almeirim","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",52,"52 hectare",1.21,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,165,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.863Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575212",38.6668,16.1219,"Stefanaconi","Stefanaconi","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",17,"17 hectare",0.97,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,165,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.864Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584104",42.3599,1.4321,"Seu d'Urgell, La","Seu d'Urgell, La","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",8,"8 hectare",0.8,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,87,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.864Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575239",38.4486,-3.4276,"Viso del Marqués","Viso del Marqués","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",198,"198 hectare",1.5,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,165,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.864Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"583838",37.9949,13.1504,"Monreale","Monreale","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",51,"51 hectare",1.2,"27 juli 2026","2026-07-27",8,"8 dagen",0,1,94,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.865Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584059",41.8222,15.7089,"Cagnano Varano","Cagnano Varano","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",17,"17 hectare",0.97,"27 juli 2026","2026-07-27",8,"8 dagen",0,2,92,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.865Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584056",41.8498,15.7127,"Cagnano Varano","Cagnano Varano","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",11,"11 hectare",0.87,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,92,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.865Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580609",37.8388,13.9595,"Polizzi Generosa","Polizzi Generosa","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",0,"0 hectare",0.1,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,119,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.866Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584090",40.8415,22.6382,"Bosbrand in Griekenland",,"EL","Griekenland","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",34,"34 hectare",1.12,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,88,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.866Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580608",37.8397,13.9531,"Scillato","Scillato","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",0,"0 hectare",0.1,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,119,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.866Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584075",35.0565,36.388,"Bosbrand in Syrië",,"SY","Syrië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",3,"3 hectare",0.59,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,90,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.866Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580747",38.9325,16.4736,"Miglierina","Miglierina","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",8,"8 hectare",0.8,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,118,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.866Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592411",37.9854,38.286,"Bosbrand in Turkije",,"TR","Turkije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",14,"14 hectare",0.92,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,20,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.867Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575214",41.1652,-8.2574,"Luzim e Vila Cova","Luzim e Vila Cova","PT","Portugal","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",437,"437 hectare",1.67,"27 juli 2026","2026-07-27",8,"8 dagen",0,3,165,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.867Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577249",33.1325,35.4091,"El-Taïri","El-Taïri","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,139,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.867Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577248",33.1337,35.4063,"El-Taïri","El-Taïri","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",4,"4 hectare",0.65,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,139,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.867Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575309",34.9258,33.4837,"Bosbrand in Cyprus",,"CY","Cyprus","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",291,"291 hectare",1.58,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,159,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.868Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577247",33.1303,35.3736,"Debel","Debel","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",15,"15 hectare",0.94,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,139,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.868Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584071",34.1674,35.6613,"Hisraïl","Hisraïl","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",7,"7 hectare",0.77,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,91,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.868Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577269",35.0067,24.8845,"Bosbrand in Griekenland",,"EL","Griekenland","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",50,"50 hectare",1.2,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,139,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.868Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575262",37.7728,13.5601,"Vicari","Vicari","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1221,"1.221 hectare",1.89,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,161,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.869Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581352",47.0902,35.6162,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",117,"117 hectare",1.38,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,116,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.869Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581367",41.3833,21.5291,"Bosbrand in Noord-Macedonië",,"MK","Noord-Macedonië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",242,"242 hectare",1.54,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,115,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.869Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577231",41.397,21.5246,"Bosbrand in Noord-Macedonië",,"MK","Noord-Macedonië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",67,"67 hectare",1.26,"27 juli 2026","2026-07-27",8,"8 dagen",0,1,141,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.869Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
